vp ses resp RT key stim inf1 inf2
vp02 ses01 s 1.3416 r stim30 3 0
vp02 ses01 d 1.0657 l stim33 3 3
vp02 ses01 s 1.0826 r stim01 0 1
vp02 ses01 d 0.8457 l stim72 7 2
vp02 ses01 d 1.5082 l stim65 6 5
vp02 ses01 s 1.1974 r stim67 6 7
vp02 ses01 s 0.9814 r stim33 3 3
vp02 ses01 d 1.7964 l stim88 8 8
vp02 ses01 d 1.2682 l stim75 7 5
vp02 ses01 s 1.8537 r stim77 7 7
vp02 ses01 d 1.7625 l stim88 8 8
vp02 ses01 s 0.8967 r stim44 4 4
vp02 ses01 s 0.8603 r stim44 4 4
vp02 ses01 d 0.8694 l stim04 0 4
vp02 ses01 s 2.2275 r stim45 4 5
vp02 ses01 d 2.3765 l stim87 8 7
vp02 ses01 s 1.7031 r stim22 2 2
vp02 ses01 s 2.1516 r stim42 4 2
vp02 ses01 d 1.1299 l stim43 4 3
vp02 ses01 s 1.1641 r stim51 5 1
vp02 ses01 s 0.9796 r stim12 1 2
vp02 ses01 s 0.912 r stim32 3 2
vp02 ses01 s 1.1427 r stim43 4 3
vp02 ses01 s 0.9218 r stim31 3 1
vp02 ses01 s 0.7003 r stim42 4 2
vp02 ses01 d 1.0804 l stim45 4 5
vp02 ses01 d 1.0221 l stim50 5 0
vp02 ses01 s 0.7583 r stim44 4 4
vp02 ses01 s 1.7429 r stim45 4 5
vp02 ses01 d 0.7615 l stim05 0 5
vp02 ses01 d 1.1114 l stim85 8 5
vp02 ses01 s 2.7391 r stim88 8 8
vp02 ses01 d 1.3071 l stim43 4 3
vp02 ses01 d 0.8779 l stim47 4 7
vp02 ses01 s 1.3447 r stim88 8 8
vp02 ses01 d 0.7545 l stim74 7 4
vp02 ses01 s 1.0886 r stim23 2 3
vp02 ses01 d 1.7289 l stim04 0 4
vp02 ses01 d 2.2141 l stim66 6 6
vp02 ses01 s 1.3099 r stim22 2 2
vp02 ses01 s 1.3833 r stim55 5 5
vp02 ses01 s 1.0615 r stim11 1 1
vp02 ses01 s 1.1174 r stim46 4 6
vp02 ses01 d 1.3093 l stim58 5 8
vp02 ses01 s 1.0661 r stim88 8 8
vp02 ses01 s 1.3051 r stim12 1 2
vp02 ses01 s 1.0777 r stim68 6 8
vp02 ses01 d 0.967 l stim30 3 0
vp02 ses01 d 1.5822 l stim17 1 7
vp02 ses01 d 1.3374 l stim43 4 3
vp02 ses01 s 1.2945 r stim35 3 5
vp02 ses01 s 1.4508 r stim22 2 2
vp02 ses01 d 0.9818 l stim62 6 2
vp02 ses01 d 0.9653 l stim65 6 5
vp02 ses01 d 1.7657 l stim55 5 5
vp02 ses01 d 2.6008 l stim78 7 8
vp02 ses01 d 1.0249 l stim47 4 7
vp02 ses01 s 0.9629 r stim57 5 7
vp02 ses01 s 1.3461 r stim43 4 3
vp02 ses01 s 1.2036 r stim23 2 3
vp02 ses01 s 0.7506 r stim21 2 1
vp02 ses01 s 0.8019 r stim00 0 0
vp02 ses01 s 0.9263 r stim58 5 8
vp02 ses01 s 0.7383 r stim22 2 2
vp02 ses01 d 1.3774 l stim14 1 4
vp02 ses01 d 0.6598 l stim88 8 8
vp02 ses01 s 0.9214 r stim44 4 4
vp02 ses01 d 1.1348 l stim53 5 3
vp02 ses01 s 0.5295 r stim03 0 3
vp02 ses01 d 0.765 l stim27 2 7
vp02 ses01 d 1.535 l stim73 7 3
vp02 ses01 d 0.7393 l stim36 3 6
vp02 ses01 d 0.7391 l stim46 4 6
vp02 ses01 s 0.9552 r stim43 4 3
vp02 ses01 d 0.9885 l stim35 3 5
vp02 ses01 s 1.1059 r stim33 3 3
vp02 ses01 d 1.281 l stim68 6 8
vp02 ses01 d 1.2174 l stim24 2 4
vp02 ses01 d 1.3171 l stim04 0 4
vp02 ses01 d 0.9345 l stim45 4 5
vp02 ses01 s 0.8659 r stim56 5 6
vp02 ses01 s 1.1435 r stim77 7 7
vp02 ses01 s 1.0382 r stim67 6 7
vp02 ses01 d 1.358 l stim00 0 0
vp02 ses01 s 1.1 r stim76 7 6
vp02 ses01 d 1.2591 l stim03 0 3
vp02 ses01 s 1.0293 r stim13 1 3
vp02 ses01 s 0.9317 r stim35 3 5
vp02 ses01 d 0.9643 l stim86 8 6
vp02 ses01 d 0.9466 l stim46 4 6
vp02 ses01 s 0.8455 r stim44 4 4
vp02 ses01 s 1.2009 r stim88 8 8
vp02 ses01 d 1.2007 l stim88 8 8
vp02 ses01 s 1.0491 r stim01 0 1
vp02 ses01 d 1.4886 l stim54 5 4
vp02 ses01 d 0.9097 l stim16 1 6
vp02 ses01 s 1.2215 r stim88 8 8
vp02 ses01 s 0.9513 r stim01 0 1
vp02 ses01 d 1.235 l stim60 6 0
vp02 ses01 d 1.1531 l stim21 2 1
vp02 ses01 d 0.7817 l stim25 2 5
vp02 ses01 s 1.3834 r stim66 6 6
vp02 ses01 d 1.663 l stim43 4 3
vp02 ses01 s 2.1068 r stim55 5 5
vp02 ses01 d 0.9827 l stim05 0 5
vp02 ses01 d 1.4477 l stim10 1 0
vp02 ses01 d 1.1807 l stim77 7 7
vp02 ses01 s 0.6779 r stim24 2 4
vp02 ses01 d 1.059 l stim78 7 8
vp02 ses01 s 1.0518 r stim75 7 5
vp02 ses01 s 0.7777 r stim87 8 7
vp02 ses01 s 0.6812 r stim87 8 7
vp02 ses01 d 1.3928 l stim85 8 5
vp02 ses01 d 1.0394 l stim27 2 7
vp02 ses01 d 1.4266 l stim55 5 5
vp02 ses01 s 1.3725 r stim77 7 7
vp02 ses01 d 0.7814 l stim48 4 8
vp02 ses01 d 1.3191 l stim04 0 4
vp02 ses01 s 1.0427 r stim66 6 6
vp02 ses01 d 1.3141 l stim64 6 4
vp02 ses01 d 1.951 l stim45 4 5
vp02 ses01 d 1.1002 l stim54 5 4
vp02 ses01 s 1.2265 r stim77 7 7
vp02 ses01 s 1.1768 r stim33 3 3
vp02 ses01 s 1.7274 r stim12 1 2
vp02 ses01 d 0.7135 l stim32 3 2
vp02 ses01 s 1.146 r stim55 5 5
vp02 ses01 d 0.8073 l stim02 0 2
vp02 ses01 s 1.1972 r stim63 6 3
vp02 ses01 d 0.7797 l stim51 5 1
vp02 ses01 d 1.4829 l stim77 7 7
vp02 ses01 d 1.165 l stim60 6 0
vp02 ses01 s 1.7291 r stim31 3 1
vp02 ses01 d 1.5795 l stim55 5 5
vp02 ses01 d 1.2363 l stim63 6 3
vp02 ses01 d 1.1683 l stim57 5 7
vp02 ses01 s 1.1156 r stim13 1 3
vp02 ses01 d 0.7922 l stim37 3 7
vp02 ses01 s 0.9475 r stim56 5 6
vp02 ses01 d 0.9839 l stim20 2 0
vp02 ses01 s 0.7871 r stim21 2 1
vp02 ses01 d 0.7407 l stim22 2 2
vp02 ses01 s 1.1941 r stim78 7 8
vp02 ses01 s 1.193 r stim10 1 0
vp02 ses01 d 1.2052 l stim54 5 4
vp02 ses01 s 0.9546 r stim57 5 7
vp02 ses01 s 0.7362 r stim22 2 2
vp02 ses01 s 0.8527 r stim44 4 4
vp02 ses01 d 0.8615 l stim50 5 0
vp02 ses01 d 0.7395 l stim83 8 3
vp02 ses01 s 0.9561 r stim66 6 6
vp02 ses01 d 0.8377 l stim53 5 3
vp02 ses01 s 1.0772 r stim56 5 6
vp02 ses01 d 2.0342 l stim55 5 5
vp02 ses01 s 0.8776 r stim22 2 2
vp02 ses01 d 0.938 l stim17 1 7
vp02 ses01 s 1.3694 r stim44 4 4
vp02 ses01 s 0.7975 r stim22 2 2
vp02 ses01 s 0.9339 r stim68 6 8
vp02 ses01 s 1.0981 r stim53 5 3
vp02 ses01 d 1.0739 l stim87 8 7
vp02 ses01 s 0.8965 r stim12 1 2
vp02 ses01 d 1.2722 l stim25 2 5
vp02 ses01 d 1.1597 l stim85 8 5
vp02 ses01 s 1.9066 r stim22 2 2
vp02 ses01 s 0.7507 r stim33 3 3
vp02 ses01 d 1.3341 l stim67 6 7
vp02 ses01 d 1.2263 l stim88 8 8
vp02 ses01 s 0.9447 r stim36 3 6
vp02 ses01 d 0.8857 l stim34 3 4
vp02 ses01 s 0.7505 r stim48 4 8
vp02 ses01 d 0.7187 l stim74 7 4
vp02 ses01 d 1.1855 l stim23 2 3
vp02 ses01 s 1.3136 r stim25 2 5
vp02 ses01 s 1.1372 r stim24 2 4
vp02 ses01 s 1.4148 r stim46 4 6
vp02 ses01 d 1.31 l stim56 5 6
vp02 ses01 s 1.0312 r stim13 1 3
vp02 ses01 d 0.8868 l stim44 4 4
vp02 ses01 s 1.4957 r stim10 1 0
vp02 ses01 d 0.816 l stim63 6 3
vp02 ses01 s 2.0697 r stim22 2 2
vp02 ses01 d 0.695 l stim86 8 6
vp02 ses01 d 1.3431 l stim55 5 5
vp02 ses01 d 1.1092 l stim63 6 3
vp02 ses01 d 0.669 l stim16 1 6
vp02 ses01 s 0.7664 r stim77 7 7
vp02 ses01 s 1.1665 r stim02 0 2
vp02 ses01 s 0.8659 r stim12 1 2
vp02 ses01 d 0.7574 l stim35 3 5
vp02 ses01 d 1.0604 l stim46 4 6
vp02 ses01 s 1.2143 r stim33 3 3
vp02 ses01 s 0.9147 r stim33 3 3
vp02 ses01 s 0.7452 r stim20 2 0
vp02 ses01 s 0.8968 r stim44 4 4
vp02 ses01 d 0.9392 l stim57 5 7
vp02 ses01 d 0.9706 l stim55 5 5
vp02 ses01 s 0.7206 r stim66 6 6
vp02 ses01 d 0.9031 l stim75 7 5
vp02 ses01 d 1.8619 l stim00 0 0
vp02 ses01 d 1.0571 l stim52 5 2
vp02 ses01 s 1.3467 r stim67 6 7
vp02 ses01 d 0.9537 l stim12 1 2
vp02 ses01 s 1.2345 r stim88 8 8
vp02 ses01 s 0.8374 r stim33 3 3
vp02 ses01 d 1.6424 l stim34 3 4
vp02 ses01 d 0.822 l stim05 0 5
vp02 ses01 d 0.9785 l stim85 8 5
vp02 ses01 s 0.7624 r stim12 1 2
vp02 ses01 d 0.7123 l stim47 4 7
vp02 ses01 d 0.931 l stim15 1 5
vp02 ses01 s 0.7954 r stim10 1 0
vp02 ses01 s 0.7667 r stim11 1 1
vp02 ses01 s 0.7006 r stim11 1 1
vp02 ses01 s 0.9005 r stim32 3 2
vp02 ses01 s 0.6514 r stim12 1 2
vp02 ses01 d 0.6143 l stim82 8 2
vp02 ses01 d 1.0036 l stim85 8 5
vp02 ses01 s 0.76 r stim43 4 3
vp02 ses01 s 0.6965 r stim21 2 1
vp02 ses01 d 0.7946 l stim47 4 7
vp02 ses01 d 0.9647 l stim74 7 4
vp02 ses01 d 1.0614 l stim76 7 6
vp02 ses01 s 1.5042 r stim10 1 0
vp02 ses01 d 1.3235 l stim11 1 1
vp02 ses01 d 0.8112 l stim44 4 4
vp02 ses01 d 0.8846 l stim41 4 1
vp02 ses01 d 1.1462 l stim03 0 3
vp02 ses01 d 1.206 l stim64 6 4
vp02 ses01 s 2.0969 r stim10 1 0
vp02 ses01 d 0.9403 l stim31 3 1
vp02 ses01 s 0.6901 r stim10 1 0
vp02 ses01 d 0.7176 l stim35 3 5
vp02 ses01 s 1.1688 r stim32 3 2
vp02 ses01 s 1.2988 r stim45 4 5
vp02 ses01 d 1.0529 l stim61 6 1
vp02 ses01 s 0.9744 r stim22 2 2
vp02 ses01 d 1.3576 l stim66 6 6
vp02 ses01 d 1.1329 l stim05 0 5
vp02 ses01 s 0.659 r stim34 3 4
vp02 ses02 d 1.1893 l stim40 4 0
vp02 ses02 d 1.1754 l stim43 4 3
vp02 ses02 d 1.3718 l stim12 1 2
vp02 ses02 d 1.0643 l stim23 2 3
vp02 ses02 s 0.7545 r stim02 0 2
vp02 ses02 s 1.0564 r stim34 3 4
vp02 ses02 s 0.8752 r stim63 6 3
vp02 ses02 s 1.0229 r stim67 6 7
vp02 ses02 s 0.7603 r stim54 5 4
vp02 ses02 s 1.1793 r stim01 0 1
vp02 ses02 s 1.1087 r stim63 6 3
vp02 ses02 s 0.7831 r stim53 5 3
vp02 ses02 s 0.688 r stim00 0 0
vp02 ses02 d 0.9841 l stim51 5 1
vp02 ses02 s 1.0152 r stim55 5 5
vp02 ses02 d 0.7927 l stim16 1 6
vp02 ses02 d 1.0165 l stim61 6 1
vp02 ses02 d 1.1359 l stim67 6 7
vp02 ses02 s 0.831 r stim77 7 7
vp02 ses02 s 0.8034 r stim42 4 2
vp02 ses02 d 1.2109 l stim30 3 0
vp02 ses02 s 1.0061 r stim31 3 1
vp02 ses02 s 0.8971 r stim00 0 0
vp02 ses02 d 1.1725 l stim46 4 6
vp02 ses02 d 0.9363 l stim63 6 3
vp02 ses02 d 1.0661 l stim51 5 1
vp02 ses02 d 0.7708 l stim06 0 6
vp02 ses02 s 1.0439 r stim12 1 2
vp02 ses02 d 1.0151 l stim02 0 2
vp02 ses02 d 0.666 l stim16 1 6
vp02 ses02 d 0.6184 l stim23 2 3
vp02 ses02 d 1.0974 l stim34 3 4
vp02 ses02 s 0.9361 r stim00 0 0
vp02 ses02 d 0.8022 l stim10 1 0
vp02 ses02 d 0.741 l stim25 2 5
vp02 ses02 d 1.2389 l stim32 3 2
vp02 ses02 s 1.2064 r stim00 0 0
vp02 ses02 s 1.3389 r stim66 6 6
vp02 ses02 d 1.0475 l stim55 5 5
vp02 ses02 s 1.4026 r stim44 4 4
vp02 ses02 d 2.6284 l stim54 5 4
vp02 ses02 s 0.8235 r stim00 0 0
vp02 ses02 d 0.7779 l stim47 4 7
vp02 ses02 s 1.1981 r stim87 8 7
vp02 ses02 d 1.0302 l stim55 5 5
vp02 ses02 d 1.3455 l stim33 3 3
vp02 ses02 s 0.954 r stim67 6 7
vp02 ses02 d 1.0018 l stim21 2 1
vp02 ses02 s 1.1057 r stim55 5 5
vp02 ses02 s 0.8643 r stim12 1 2
vp02 ses02 s 1.0376 r stim55 5 5
vp02 ses02 s 1.1444 r stim22 2 2
vp02 ses02 d 1.1031 l stim52 5 2
vp02 ses02 s 1.031 r stim22 2 2
vp02 ses02 d 0.7643 l stim78 7 8
vp02 ses02 d 0.8512 l stim48 4 8
vp02 ses02 s 0.9962 r stim66 6 6
vp02 ses02 s 0.931 r stim56 5 6
vp02 ses02 s 0.8435 r stim66 6 6
vp02 ses02 s 1.0505 r stim37 3 7
vp02 ses02 s 1.0471 r stim66 6 6
vp02 ses02 d 1.6178 l stim44 4 4
vp02 ses02 d 0.7787 l stim51 5 1
vp02 ses02 s 0.9143 r stim13 1 3
vp02 ses02 d 0.7787 l stim84 8 4
vp02 ses02 s 0.8148 r stim33 3 3
vp02 ses02 d 0.9031 l stim04 0 4
vp02 ses02 s 1.1515 r stim42 4 2
vp02 ses02 d 0.6802 l stim04 0 4
vp02 ses02 s 0.9405 r stim46 4 6
vp02 ses02 d 0.8741 l stim22 2 2
vp02 ses02 s 0.7653 r stim86 8 6
vp02 ses02 d 0.8861 l stim64 6 4
vp02 ses02 d 1.3607 l stim45 4 5
vp02 ses02 s 1.0891 r stim67 6 7
vp02 ses02 d 1.1844 l stim66 6 6
vp02 ses02 s 0.9661 r stim88 8 8
vp02 ses02 s 0.7164 r stim44 4 4
vp02 ses02 s 0.7808 r stim36 3 6
vp02 ses02 s 0.803 r stim32 3 2
vp02 ses02 s 0.8887 r stim71 7 1
vp02 ses02 s 0.6359 r stim66 6 6
vp02 ses02 s 0.7143 r stim21 2 1
vp02 ses02 s 0.6477 r stim47 4 7
vp02 ses02 s 0.8089 r stim56 5 6
vp02 ses02 s 0.597 r stim12 1 2
vp02 ses02 s 0.6565 r stim66 6 6
vp02 ses02 d 0.9664 l stim03 0 3
vp02 ses02 d 0.8173 l stim06 0 6
vp02 ses02 d 1.1574 l stim54 5 4
vp02 ses02 d 1.2166 l stim52 5 2
vp02 ses02 s 1.185 r stim23 2 3
vp02 ses02 d 0.7994 l stim02 0 2
vp02 ses02 d 0.8671 l stim50 5 0
vp02 ses02 s 1.1971 r stim34 3 4
vp02 ses02 s 0.7259 r stim20 2 0
vp02 ses02 s 1.2964 r stim54 5 4
vp02 ses02 s 0.6828 r stim00 0 0
vp02 ses02 d 0.748 l stim87 8 7
vp02 ses02 s 0.9834 r stim43 4 3
vp02 ses02 s 0.8509 r stim87 8 7
vp02 ses02 s 0.6255 r stim31 3 1
vp02 ses02 d 0.7187 l stim54 5 4
vp02 ses02 s 0.917 r stim14 1 4
vp02 ses02 d 1.314 l stim35 3 5
vp02 ses02 s 1.5063 r stim85 8 5
vp02 ses02 d 1.0138 l stim77 7 7
vp02 ses02 d 1.2832 l stim55 5 5
vp02 ses02 s 0.9019 r stim55 5 5
vp02 ses02 s 1.3316 r stim37 3 7
vp02 ses02 s 0.6722 r stim23 2 3
vp02 ses02 s 1.0502 r stim68 6 8
vp02 ses02 s 0.6731 r stim00 0 0
vp02 ses02 d 1.403 l stim13 1 3
vp02 ses02 d 1.2147 l stim67 6 7
vp02 ses02 s 0.8293 r stim22 2 2
vp02 ses02 d 1.5696 l stim13 1 3
vp02 ses02 d 0.7589 l stim33 3 3
vp02 ses02 s 1.7632 r stim11 1 1
vp02 ses02 d 0.8642 l stim06 0 6
vp02 ses02 d 0.6353 l stim25 2 5
vp02 ses02 s 1.4814 r stim40 4 0
vp02 ses02 d 0.9613 l stim41 4 1
vp02 ses02 s 0.8962 r stim10 1 0
vp02 ses02 d 0.8929 l stim56 5 6
vp02 ses02 s 0.7544 r stim11 1 1
vp02 ses02 d 0.7048 l stim25 2 5
vp02 ses02 s 1.0879 r stim21 2 1
vp02 ses02 d 0.7625 l stim56 5 6
vp02 ses02 d 2.0315 l stim44 4 4
vp02 ses02 s 0.7503 r stim10 1 0
vp02 ses02 d 0.8102 l stim65 6 5
vp02 ses02 s 1.41 r stim02 0 2
vp02 ses02 s 1.1702 r stim44 4 4
vp02 ses02 d 1.1815 l stim57 5 7
vp02 ses02 s 1.0694 r stim56 5 6
vp02 ses02 s 0.993 r stim24 2 4
vp02 ses02 s 0.9627 r stim88 8 8
vp02 ses02 s 1.0621 r stim02 0 2
vp02 ses02 s 0.7686 r stim51 5 1
vp02 ses02 d 1.0713 l stim22 2 2
vp02 ses02 s 1.2426 r stim42 4 2
vp02 ses02 d 0.8625 l stim57 5 7
vp02 ses02 s 0.8217 r stim55 5 5
vp02 ses02 d 0.7285 l stim03 0 3
vp02 ses02 d 1.1615 l stim13 1 3
vp02 ses02 s 1.6738 r stim36 3 6
vp02 ses02 d 1.0692 l stim57 5 7
vp02 ses02 s 0.8104 r stim00 0 0
vp02 ses02 d 0.614 l stim24 2 4
vp02 ses02 s 1.3643 r stim04 0 4
vp02 ses02 s 0.8739 r stim43 4 3
vp02 ses02 s 0.937 r stim34 3 4
vp02 ses02 s 1.2173 r stim23 2 3
vp02 ses02 d 1.0994 l stim88 8 8
vp02 ses02 d 0.9393 l stim61 6 1
vp02 ses02 s 0.7547 r stim20 2 0
vp02 ses02 d 1.2221 l stim03 0 3
vp02 ses02 s 1.5725 r stim66 6 6
vp02 ses02 s 1.41 r stim87 8 7
vp02 ses02 s 0.7738 r stim22 2 2
vp02 ses02 s 0.8115 r stim00 0 0
vp02 ses02 s 1.0172 r stim67 6 7
vp02 ses02 s 0.7016 r stim21 2 1
vp02 ses02 s 0.7853 r stim32 3 2
vp02 ses02 d 0.7977 l stim87 8 7
vp02 ses02 s 0.8862 r stim45 4 5
vp02 ses02 d 0.9812 l stim85 8 5
vp02 ses02 s 1.0825 r stim33 3 3
vp02 ses02 s 1.0058 r stim34 3 4
vp02 ses02 d 0.7389 l stim57 5 7
vp02 ses02 s 1.424 r stim65 6 5
vp02 ses02 d 1.8038 l stim25 2 5
vp02 ses02 s 0.7916 r stim77 7 7
vp02 ses02 d 1.0116 l stim72 7 2
vp02 ses02 s 0.8322 r stim34 3 4
vp02 ses02 s 0.8899 r stim42 4 2
vp02 ses02 s 1.1667 r stim78 7 8
vp02 ses02 s 0.7784 r stim30 3 0
vp02 ses02 d 1.067 l stim44 4 4
vp02 ses02 d 0.7452 l stim11 1 1
vp02 ses02 d 0.9468 l stim30 3 0
vp02 ses02 d 1.4296 l stim23 2 3
vp02 ses02 s 0.877 r stim12 1 2
vp02 ses02 d 1.1538 l stim88 8 8
vp02 ses02 d 0.8142 l stim38 3 8
vp02 ses02 d 0.7023 l stim05 0 5
vp02 ses02 d 1.4032 l stim32 3 2
vp02 ses02 d 0.9985 l stim42 4 2
vp02 ses02 d 0.7818 l stim50 5 0
vp02 ses02 d 1.0201 l stim21 2 1
vp02 ses02 d 1.6735 l stim67 6 7
vp02 ses02 d 0.7192 l stim56 5 6
vp02 ses02 s 0.7673 r stim11 1 1
vp02 ses02 d 0.7712 l stim62 6 2
vp02 ses02 d 0.9699 l stim14 1 4
vp02 ses02 d 1.1028 l stim11 1 1
vp02 ses02 d 1.0282 l stim65 6 5
vp02 ses02 d 1.1161 l stim42 4 2
vp02 ses02 d 0.6927 l stim87 8 7
vp02 ses02 d 0.838 l stim44 4 4
vp02 ses02 s 1.2145 r stim66 6 6
vp02 ses02 s 1.3805 r stim77 7 7
vp02 ses02 s 1.0407 r stim33 3 3
vp02 ses02 s 1.0596 r stim77 7 7
vp02 ses02 d 1.1337 l stim42 4 2
vp02 ses02 s 2.078 r stim56 5 6
vp02 ses02 s 0.9013 r stim34 3 4
vp02 ses02 s 0.8453 r stim57 5 7
vp02 ses02 d 1.1218 l stim53 5 3
vp02 ses02 d 0.8424 l stim27 2 7
vp02 ses02 s 1.2351 r stim76 7 6
vp02 ses02 s 0.7037 r stim43 4 3
vp02 ses02 s 0.6696 r stim43 4 3
vp02 ses02 s 0.6492 r stim13 1 3
vp02 ses02 d 0.8595 l stim74 7 4
vp02 ses02 s 1.0031 r stim77 7 7
vp02 ses02 d 0.7885 l stim72 7 2
vp02 ses02 s 0.7598 r stim63 6 3
vp02 ses02 s 0.995 r stim65 6 5
vp02 ses02 d 0.9964 l stim55 5 5
vp02 ses02 s 0.6136 r stim73 7 3
vp02 ses02 d 0.6752 l stim87 8 7
vp02 ses02 s 0.7866 r stim23 2 3
vp02 ses02 d 0.9746 l stim47 4 7
vp02 ses02 d 0.8337 l stim25 2 5
vp02 ses02 s 1.1466 r stim78 7 8
vp02 ses02 d 1.2257 l stim88 8 8
vp02 ses02 d 1.2094 l stim86 8 6
vp02 ses02 s 0.8419 r stim11 1 1
vp02 ses02 d 0.9009 l stim73 7 3
vp02 ses02 d 0.7784 l stim15 1 5
vp02 ses02 d 0.7504 l stim75 7 5
vp02 ses02 d 1.366 l stim55 5 5
vp02 ses02 d 1.6094 l stim88 8 8
vp02 ses02 s 1.5034 r stim12 1 2
vp02 ses02 d 0.8047 l stim24 2 4
vp02 ses02 s 0.8613 r stim24 2 4
vp02 ses02 d 0.8371 l stim37 3 7
vp02 ses02 s 1.6279 r stim44 4 4
vp02 ses02 d 0.7198 l stim01 0 1
vp02 ses02 s 0.689 r stim22 2 2
vp02 ses02 d 0.8042 l stim68 6 8
vp02 ses02 s 0.9264 r stim44 4 4
vp02 ses02 d 0.8215 l stim38 3 8
vp02 ses02 s 0.8638 r stim33 3 3
vp02 ses02 s 0.922 r stim01 0 1
vp02 ses02 s 0.7687 r stim55 5 5
vp02 ses02 s 0.6032 r stim84 8 4
vp02 ses02 s 0.7466 r stim56 5 6
vp02 ses02 s 0.6322 r stim77 7 7
vp02 ses02 s 0.8089 r stim33 3 3
vp02 ses02 s 0.832 r stim64 6 4
vp02 ses02 s 1.4531 r stim77 7 7
vp02 ses02 s 0.6868 r stim00 0 0
vp02 ses02 d 0.6684 l stim55 5 5
vp02 ses02 d 0.9485 l stim62 6 2
vp02 ses02 s 0.6649 r stim10 1 0
vp02 ses02 d 1.1284 l stim67 6 7
vp02 ses02 d 1.1714 l stim78 7 8
vp02 ses02 d 1.1489 l stim53 5 3
vp02 ses02 s 0.9785 r stim11 1 1
vp02 ses02 d 1.4642 l stim21 2 1
vp02 ses02 d 1.8621 l stim48 4 8
vp02 ses02 s 0.9863 r stim65 6 5
vp02 ses02 d 0.9215 l stim77 7 7
vp02 ses02 s 1.3685 r stim12 1 2
vp02 ses02 d 1.0926 l stim77 7 7
vp02 ses02 s 0.8685 r stim11 1 1
vp02 ses02 s 2.1113 r stim11 1 1
vp02 ses02 s 0.8809 r stim54 5 4
vp02 ses02 s 0.8783 r stim33 3 3
vp02 ses02 s 1.0052 r stim86 8 6
vp02 ses02 s 0.7882 r stim76 7 6
vp02 ses02 d 0.6279 l stim34 3 4
vp02 ses02 s 1.2049 r stim78 7 8
vp02 ses02 d 0.8697 l stim04 0 4
vp02 ses02 s 1.0782 r stim37 3 7
vp02 ses02 d 1.0529 l stim14 1 4
vp02 ses02 s 0.9577 r stim55 5 5
vp02 ses02 d 1.1564 l stim42 4 2
vp02 ses02 d 0.8991 l stim41 4 1
vp02 ses02 d 0.7464 l stim47 4 7
vp02 ses02 d 0.9973 l stim88 8 8
vp02 ses02 d 0.7495 l stim57 5 7
vp02 ses02 d 0.9883 l stim11 1 1
vp02 ses02 d 1.0095 l stim53 5 3
vp02 ses02 d 0.6782 l stim01 0 1
vp02 ses02 s 0.8086 r stim21 2 1
vp02 ses02 d 0.6823 l stim60 6 0
vp02 ses02 s 1.0298 r stim11 1 1
vp02 ses02 s 0.6662 r stim21 2 1
vp02 ses02 d 1.2786 l stim33 3 3
vp02 ses02 d 0.9331 l stim85 8 5
vp02 ses02 d 0.7146 l stim48 4 8
vp02 ses02 d 0.8974 l stim48 4 8
vp02 ses02 d 1.2066 l stim33 3 3
vp02 ses02 d 1.2223 l stim43 4 3
vp02 ses02 d 1.1902 l stim21 2 1
vp02 ses02 d 1.1864 l stim01 0 1
vp02 ses02 d 0.9287 l stim85 8 5
vp02 ses02 d 1.1969 l stim45 4 5
vp02 ses02 d 0.7789 l stim75 7 5
vp02 ses02 d 0.7641 l stim86 8 6
vp02 ses02 s 1.1184 r stim12 1 2
vp02 ses02 d 0.9123 l stim46 4 6
vp02 ses02 d 0.7549 l stim28 2 8
vp02 ses02 d 0.841 l stim22 2 2
vp02 ses02 d 0.8339 l stim48 4 8
vp02 ses02 d 1.0077 l stim63 6 3
vp02 ses02 d 0.9273 l stim44 4 4
vp02 ses02 d 0.6384 l stim35 3 5
vp02 ses02 s 1.2348 r stim61 6 1
vp02 ses02 d 0.9685 l stim24 2 4
vp02 ses02 d 1.5185 l stim78 7 8
vp02 ses02 d 0.8951 l stim64 6 4
vp02 ses02 s 0.9427 r stim35 3 5
vp02 ses02 s 0.94 r stim55 5 5
vp02 ses02 s 0.8363 r stim77 7 7
vp02 ses02 d 0.6287 l stim25 2 5
vp02 ses02 s 0.7723 r stim23 2 3
vp02 ses02 d 0.6586 l stim48 4 8
vp02 ses02 d 1.1698 l stim75 7 5
vp02 ses02 s 0.7498 r stim53 5 3
vp02 ses02 s 0.851 r stim12 1 2
vp02 ses02 d 1.0434 l stim88 8 8
vp02 ses02 s 1.1468 r stim46 4 6
vp02 ses02 d 1.1103 l stim68 6 8
vp02 ses02 s 0.8196 r stim23 2 3
vp02 ses02 s 0.7412 r stim67 6 7
vp02 ses02 d 0.8154 l stim61 6 1
vp02 ses02 d 1.0574 l stim02 0 2
vp02 ses02 d 0.7972 l stim87 8 7
vp02 ses02 d 0.6828 l stim88 8 8
vp02 ses02 s 1.0146 r stim77 7 7
vp02 ses02 s 1.0186 r stim76 7 6
vp02 ses02 s 0.9712 r stim33 3 3
vp02 ses02 s 0.9357 r stim00 0 0
vp02 ses02 s 0.9678 r stim22 2 2
vp02 ses02 d 1.0009 l stim11 1 1
vp02 ses02 s 1.0356 r stim55 5 5
vp02 ses02 d 0.7547 l stim15 1 5
vp02 ses02 d 0.8575 l stim38 3 8
vp02 ses02 s 1.1165 r stim88 8 8
